panel,scenario_id,family_id,canonical_work_order_id,diagnostic_trade_date,symbol,description,depth_confirmation,capacity_events_per_date,precommitted_horizon_ticks,source_horizon_seconds,impulse_bps,decision_l2_l5_qty_imbalance,decision_top5_qty_imbalance,replenishment_ratio,side,side_sign,entry_price,exit_price,quantity,gross_pnl_inr,cost200_inr,net_pnl_inr
external_catalyst_continuation_full_depth,P444_catalyst_continuation_H1200_replenishment_after_exhaustion_C5,official_catalyst_continuation,P373_2026-07-27_ULTRACEMCO_106710163,2026-07-27,ULTRACEMCO,Record Date,replenishment_after_exhaustion,5,1200,900.0,-70.3223105902051,0.3571428571428571,0.2587412587412587,0.4895833333333333,short,-1,11857.0,11864.0,8,-56.0,162.291643616,-218.291643616
external_catalyst_continuation_full_depth,P444_catalyst_continuation_H1200_replenishment_after_exhaustion_C5,official_catalyst_continuation,P373_2026-07-27_KOTAKBANK_106710179,2026-07-27,KOTAKBANK,Analysts/Institutional Investor Meet/Con. Call Updates,replenishment_after_exhaustion,5,1200,900.0,47.30430274753729,-0.5453578603222121,-0.5548480863727594,6.201096436581111,long,1,387.75,387.2,257,-141.35000000000292,165.2788237658,-306.62882376580296
external_catalyst_continuation_full_depth,P444_catalyst_continuation_H1200_replenishment_after_exhaustion_C5,official_catalyst_continuation,P373_2026-07-27_TECHM_106710136,2026-07-27,TECHM,Analysts/Institutional Investor Meet/Con. Call Updates,replenishment_after_exhaustion,5,1200,900.0,-23.731173269206437,0.3701657458563536,0.4065180102915952,1.0313588850174216,short,-1,1576.1,1586.6,63,-661.5,165.3036464812,-826.8036464812
external_catalyst_continuation_full_depth,P444_catalyst_continuation_H2400_exhaustion_C3,official_catalyst_continuation,P373_2026-07-10_DRREDDY_106692956,2026-07-10,DRREDDY,Analysts/Institutional Investor Meet/Con. Call Updates,exhaustion,3,2400,900.0,-92.30521181829212,0.448441247002398,0.4518828451882845,-0.6636171710063336,short,-1,1228.8,1240.9,81,-980.100000000011,165.3965929084,-1145.496592908411
external_catalyst_continuation_full_depth,P444_catalyst_continuation_H2400_exhaustion_C3,official_catalyst_continuation,P373_2026-07-10_ADANIPORTS_106692702,2026-07-10,ADANIPORTS,Updates,exhaustion,3,2400,900.0,70.23290675401877,-0.3872053872053872,-0.4582278481012658,-0.572972972972973,long,1,1814.2,1815.6,55,76.9999999999925,165.32225286800002,-88.32225286800752
external_catalyst_continuation_full_depth,P444_catalyst_continuation_H2400_exhaustion_C3,official_catalyst_continuation,P373_2026-07-10_ONGC_106692689,2026-07-10,ONGC,Outcome of Board Meeting,exhaustion,3,2400,900.0,19.06949086509887,-0.7818480792947518,-0.7436515451493501,6.9459644322845415,long,1,244.35,243.88,409,-192.22999999999954,165.33526326883998,-357.56526326883954
external_catalyst_continuation_full_depth,P444_catalyst_continuation_H2400_exhaustion_C3,official_catalyst_continuation,P373_2026-07-13_WIPRO_106693588,2026-07-13,WIPRO,Copy of Newspaper Publication,exhaustion,3,2400,900.0,61.62047519417713,-0.9531604731748118,0.0362279064661323,3.4597307221542226,long,1,175.56,174.71,569,-483.6499999999968,165.30392156756002,-648.9539215675568
external_catalyst_continuation_full_depth,P444_catalyst_continuation_H2400_exhaustion_C3,official_catalyst_continuation,P373_2026-07-13_INFY_106695528,2026-07-13,INFY,General Updates,exhaustion,3,2400,900.0,6.800870511425463,-0.4718212627086732,-0.4175593851886353,0.0261680009559087,long,1,1103.6,1104.2,90,54.00000000001228,165.22473402399999,-111.22473402398771
external_catalyst_continuation_full_depth,P444_catalyst_continuation_H2400_exhaustion_C3,official_catalyst_continuation,P373_2026-07-14_SBIN_106695773,2026-07-14,SBIN,General Updates,exhaustion,3,2400,900.0,-36.7664844468091,0.7409350057012543,0.7421434327155519,-0.1913992506922951,short,-1,1029.7,1028.1,97,155.20000000001323,165.3165109592,-10.116510959186769
external_catalyst_continuation_full_depth,P444_catalyst_continuation_H2400_exhaustion_C3,official_catalyst_continuation,P373_2026-07-14_CIPLA_106695963,2026-07-14,CIPLA,"Certificate under SEBI (Depositories and Participants) Regulations, 2018",exhaustion,3,2400,900.0,28.37525397603836,-0.8197573656845754,-0.7953281423804227,2.632323232323232,long,1,1431.8,1447.3,69,1069.5,165.1896468148,904.3103531852
external_catalyst_continuation_full_depth,P444_catalyst_continuation_H2400_exhaustion_C3,official_catalyst_continuation,P373_2026-07-14_M&M_106696043,2026-07-14,M&M,Copy of Newspaper Publication,exhaustion,3,2400,900.0,-32.9578906949961,0.4574898785425101,0.330948121645796,2.140449438202247,short,-1,3114.6,3098.3,32,521.5999999999913,165.2223191936,356.37768080639125
external_catalyst_continuation_full_depth,P444_catalyst_continuation_H2400_exhaustion_C3,official_catalyst_continuation,P373_2026-07-15_MARUTI_106697620,2026-07-15,MARUTI,Press Release,exhaustion,3,2400,900.0,-31.77652970736033,0.2692307692307692,0.2882882882882883,1.074766355140187,short,-1,13487.0,13521.0,7,-238.0,162.22247747199998,-400.222477472
external_catalyst_continuation_full_depth,P444_catalyst_continuation_H2400_exhaustion_C3,official_catalyst_continuation,P373_2026-07-15_WIPRO_106697074,2026-07-15,WIPRO,Copy of Newspaper Publication,exhaustion,3,2400,900.0,18.58257811830053,-0.3456126886671783,0.7577778793001051,0.9236312505492574,long,1,175.24,176.28,570,592.7999999999954,165.3830191168,427.4169808831954
external_catalyst_continuation_full_depth,P444_catalyst_continuation_H2400_exhaustion_C3,official_catalyst_continuation,P373_2026-07-15_INFY_106697740,2026-07-15,INFY,Updates,exhaustion,3,2400,900.0,-15.2891030392871,0.3106095501305082,0.2506308938770089,-0.2350909275627349,short,-1,1077.3,1083.7,92,-588.8000000000084,165.255547344,-754.0555473440083
external_catalyst_continuation_full_depth,P444_catalyst_continuation_H2400_exhaustion_C3,official_catalyst_continuation,P373_2026-07-16_HCLTECH_106699373,2026-07-16,HCLTECH,Analysts/Institutional Investor Meet/Con. Call Updates,exhaustion,3,2400,900.0,181.6712049012946,-0.2286555446516192,-0.1975230231819625,0.9911476446411634,long,1,1196.8,1195.3,83,-124.5,165.2135601716,-289.71356017159997
external_catalyst_continuation_full_depth,P444_catalyst_continuation_H2400_exhaustion_C3,official_catalyst_continuation,P373_2026-07-16_WIPRO_106699128,2026-07-16,WIPRO,Updates,exhaustion,3,2400,900.0,72.93239508846071,-0.3560902255639098,-0.3644168146832445,1.6442270058708417,long,1,176.8,176.98,565,101.6999999999878,165.34736898839998,-63.64736898841218
external_catalyst_continuation_full_depth,P444_catalyst_continuation_H2400_exhaustion_C3,official_catalyst_continuation,P373_2026-07-16_WIPRO_106699287,2026-07-16,WIPRO,Shareholders meeting,exhaustion,3,2400,900.0,72.93239508846071,-0.3560902255639098,-0.3644168146832445,1.6442270058708417,long,1,176.8,176.98,565,101.6999999999878,165.34736898839998,-63.64736898841218
external_catalyst_continuation_full_depth,P444_catalyst_continuation_H2400_exhaustion_C3,official_catalyst_continuation,P373_2026-07-17_TECHM_106701371,2026-07-17,TECHM,Copy of Newspaper Publication,exhaustion,3,2400,900.0,4.7611490239644505,-0.7048192771084337,-0.6945071482317532,-0.8401299169974739,long,1,1576.3,1575.6,63,-44.100000000002865,165.2138103964,-209.31381039640286
external_catalyst_continuation_full_depth,P444_catalyst_continuation_H2400_exhaustion_C3,official_catalyst_continuation,P373_2026-07-20_RELIANCE_106701986,2026-07-20,RELIANCE,Outcome of Board Meeting,exhaustion,3,2400,900.0,152.07687069683263,-0.4121469632591852,-0.3659705580280726,4.784158415841584,long,1,1341.9,1339.0,74,-214.60000000000673,165.1997343192,-379.7997343192067
external_catalyst_continuation_full_depth,P444_catalyst_continuation_H2400_exhaustion_C3,official_catalyst_continuation,P373_2026-07-20_RELIANCE_106702014,2026-07-20,RELIANCE,Press Release,exhaustion,3,2400,900.0,152.07687069683263,-0.4121469632591852,-0.3659705580280726,4.784158415841584,long,1,1341.9,1339.0,74,-214.60000000000673,165.1997343192,-379.7997343192067
external_catalyst_continuation_full_depth,P444_catalyst_continuation_H2400_exhaustion_C3,official_catalyst_continuation,P373_2026-07-20_RELIANCE_106702019,2026-07-20,RELIANCE,Investor Presentation,exhaustion,3,2400,900.0,152.07687069683263,-0.4121469632591852,-0.3659705580280726,4.784158415841584,long,1,1341.9,1339.0,74,-214.60000000000673,165.1997343192,-379.7997343192067
external_catalyst_continuation_full_depth,P444_catalyst_continuation_H2400_exhaustion_C3,official_catalyst_continuation,P373_2026-07-21_BAJAJ-AUTO_106703749,2026-07-21,BAJAJ-AUTO,Reply to Clarification- Financial results,exhaustion,3,2400,900.0,-28.49544072948328,0.2989690721649484,0.1147540983606557,-0.6504297994269341,short,-1,10496.5,10530.0,9,-301.5,162.24351066200003,-463.74351066200006
external_catalyst_continuation_full_depth,P444_catalyst_continuation_H2400_exhaustion_C3,official_catalyst_continuation,P373_2026-07-21_HCLTECH_106704006,2026-07-21,HCLTECH,Shareholders meeting,exhaustion,3,2400,900.0,20.08279027829233,-0.2629969418960244,-0.187948350071736,1.6807692307692308,long,1,1222.5,1230.0,81,607.5,165.20294083,442.29705917
external_catalyst_continuation_full_depth,P444_catalyst_continuation_H2400_exhaustion_C3,official_catalyst_continuation,P373_2026-07-21_HCLTECH_106704043,2026-07-21,HCLTECH,Updates,exhaustion,3,2400,900.0,20.08279027829233,-0.2629969418960244,-0.187948350071736,1.6807692307692308,long,1,1222.5,1230.0,81,607.5,165.20294083,442.29705917
external_catalyst_continuation_full_depth,P444_catalyst_continuation_H2400_exhaustion_C3,official_catalyst_continuation,P373_2026-07-22_SBIN_106705034,2026-07-22,SBIN,Press Release,exhaustion,3,2400,900.0,-88.62700009581297,0.3304742065923293,0.3638632664134563,-0.7980096885206375,short,-1,1034.2,1028.6,96,537.6000000000131,165.1396665856,372.46033341441307
external_catalyst_continuation_full_depth,P444_catalyst_continuation_H2400_exhaustion_C3,official_catalyst_continuation,P373_2026-07-22_ICICIBANK_106705817,2026-07-22,ICICIBANK,General Updates,exhaustion,3,2400,900.0,-76.5628738421562,0.4186851211072664,0.3715529753265602,1.9444444444444444,short,-1,1451.4,1448.7,68,183.6000000000031,165.0641311216,18.53586887840308
external_catalyst_continuation_full_depth,P444_catalyst_continuation_H2400_exhaustion_C3,official_catalyst_continuation,P373_2026-07-22_ICICIBANK_106705946,2026-07-22,ICICIBANK,Investor Presentation,exhaustion,3,2400,900.0,-76.5628738421562,0.4186851211072664,0.3715529753265602,1.9444444444444444,short,-1,1451.4,1448.7,68,183.6000000000031,165.0641311216,18.53586887840308
external_catalyst_continuation_full_depth,P444_catalyst_continuation_H2400_exhaustion_C3,official_catalyst_continuation,P373_2026-07-23_CIPLA_106707724,2026-07-23,CIPLA,Outcome of Board Meeting,exhaustion,3,2400,900.0,-159.07091325004333,0.2006633499170812,0.075880758807588,-0.2530364372469635,short,-1,1397.7,1379.0,71,1327.7000000000032,165.02340410839997,1162.6765958916033
external_catalyst_continuation_full_depth,P444_catalyst_continuation_H2400_exhaustion_C3,official_catalyst_continuation,P373_2026-07-23_BPCL_106707155,2026-07-23,BPCL,Investor Presentation,exhaustion,3,2400,900.0,72.74807912375236,-0.2249499909074377,0.4506247768654052,6.493311931514179,long,1,308.15,314.0,324,1895.4000000000074,165.47078459919996,1729.9292154008074
external_catalyst_continuation_full_depth,P444_catalyst_continuation_H2400_exhaustion_C3,official_catalyst_continuation,P373_2026-07-23_TCS_106706625,2026-07-23,TCS,Updates,exhaustion,3,2400,900.0,-24.279004333917374,0.6789095039757668,0.6468415219800517,8.772563176895307,short,-1,2198.0,2197.7,45,13.500000000008185,165.132089878,-151.6320898779918
external_catalyst_continuation_full_depth,P444_catalyst_continuation_H2400_exhaustion_C3,official_catalyst_continuation,P373_2026-07-24_CIPLA_106708657,2026-07-24,CIPLA,Analysts/Institutional Investor Meet/Con. Call Updates,exhaustion,3,2400,900.0,306.3936781609202,-0.3065326633165829,-0.3567839195979899,0.1306818181818181,long,1,1435.0,1429.3,69,-393.30000000000314,165.1264968004,-558.4264968004031
external_catalyst_continuation_full_depth,P444_catalyst_continuation_H2400_exhaustion_C3,official_catalyst_continuation,P373_2026-07-24_DRREDDY_106708749,2026-07-24,DRREDDY,Copy of Newspaper Publication,exhaustion,3,2400,900.0,-99.81070383755063,0.2284644194756554,0.1574608408903545,-0.3382433169667212,short,-1,1150.3,1145.9,86,378.39999999998827,165.08620903840003,213.31379096158824
external_catalyst_continuation_full_depth,P444_catalyst_continuation_H2400_exhaustion_C3,official_catalyst_continuation,P373_2026-07-24_DRREDDY_106708761,2026-07-24,DRREDDY,Shareholders meeting,exhaustion,3,2400,900.0,-99.81070383755063,0.2284644194756554,0.1574608408903545,-0.3382433169667212,short,-1,1150.3,1145.9,86,378.39999999998827,165.08620903840003,213.31379096158824
external_catalyst_continuation_full_depth,P444_catalyst_continuation_H2400_exhaustion_C3,official_catalyst_continuation,P373_2026-07-27_ULTRACEMCO_106710163,2026-07-27,ULTRACEMCO,Record Date,exhaustion,3,2400,900.0,-70.3223105902051,0.3571428571428571,0.2587412587412587,0.4895833333333333,short,-1,11857.0,11864.0,8,-56.0,162.291643616,-218.291643616
external_catalyst_continuation_full_depth,P444_catalyst_continuation_H2400_exhaustion_C3,official_catalyst_continuation,P373_2026-07-27_KOTAKBANK_106710179,2026-07-27,KOTAKBANK,Analysts/Institutional Investor Meet/Con. Call Updates,exhaustion,3,2400,900.0,47.30430274753729,-0.5453578603222121,-0.5548480863727594,6.201096436581111,long,1,387.75,387.2,257,-141.35000000000292,165.2788237658,-306.62882376580296
external_catalyst_continuation_full_depth,P444_catalyst_continuation_H2400_exhaustion_C3,official_catalyst_continuation,P373_2026-07-27_BHARTIARTL_106710468,2026-07-27,BHARTIARTL,Updates,exhaustion,3,2400,900.0,32.20696937697946,-0.3610859728506787,-0.3385281385281385,-0.6158962421017625,long,1,1900.2,1899.7,52,-26.0,165.11108617760001,-191.11108617760001
external_catalyst_continuation_full_depth,P444_catalyst_continuation_H2400_exhaustion_C5,official_catalyst_continuation,P373_2026-07-10_DRREDDY_106692956,2026-07-10,DRREDDY,Analysts/Institutional Investor Meet/Con. Call Updates,exhaustion,5,2400,900.0,-92.30521181829212,0.448441247002398,0.4518828451882845,-0.6636171710063336,short,-1,1228.8,1240.9,81,-980.100000000011,165.3965929084,-1145.496592908411
external_catalyst_continuation_full_depth,P444_catalyst_continuation_H2400_exhaustion_C5,official_catalyst_continuation,P373_2026-07-10_ADANIPORTS_106692702,2026-07-10,ADANIPORTS,Updates,exhaustion,5,2400,900.0,70.23290675401877,-0.3872053872053872,-0.4582278481012658,-0.572972972972973,long,1,1814.2,1815.6,55,76.9999999999925,165.32225286800002,-88.32225286800752
external_catalyst_continuation_full_depth,P444_catalyst_continuation_H2400_exhaustion_C5,official_catalyst_continuation,P373_2026-07-10_ONGC_106692689,2026-07-10,ONGC,Outcome of Board Meeting,exhaustion,5,2400,900.0,19.06949086509887,-0.7818480792947518,-0.7436515451493501,6.9459644322845415,long,1,244.35,243.88,409,-192.22999999999954,165.33526326883998,-357.56526326883954
external_catalyst_continuation_full_depth,P444_catalyst_continuation_H2400_exhaustion_C5,official_catalyst_continuation,P373_2026-07-10_BAJAJ-AUTO_106693161,2026-07-10,BAJAJ-AUTO,Analysts/Institutional Investor Meet/Con. Call Updates,exhaustion,5,2400,900.0,-5.638222244012453,0.6949152542372882,0.631578947368421,-0.1629955947136563,short,-1,10190.5,10165.0,9,229.5,159.59462099400002,69.90537900599998
external_catalyst_continuation_full_depth,P444_catalyst_continuation_H2400_exhaustion_C5,official_catalyst_continuation,P373_2026-07-10_M&M_106693381,2026-07-10,M&M,Analysts/Institutional Investor Meet/Con. Call Updates,exhaustion,5,2400,900.0,1.2816610326986686,-0.446064139941691,-0.2946330777656079,0.906054279749478,long,1,3121.5,3125.2,32,118.39999999999418,165.3477798528,-46.94777985280581
external_catalyst_continuation_full_depth,P444_catalyst_continuation_H2400_exhaustion_C5,official_catalyst_continuation,P373_2026-07-13_WIPRO_106693588,2026-07-13,WIPRO,Copy of Newspaper Publication,exhaustion,5,2400,900.0,61.62047519417713,-0.9531604731748118,0.0362279064661323,3.4597307221542226,long,1,175.56,174.71,569,-483.6499999999968,165.30392156756002,-648.9539215675568
external_catalyst_continuation_full_depth,P444_catalyst_continuation_H2400_exhaustion_C5,official_catalyst_continuation,P373_2026-07-13_INFY_106695528,2026-07-13,INFY,General Updates,exhaustion,5,2400,900.0,6.800870511425463,-0.4718212627086732,-0.4175593851886353,0.0261680009559087,long,1,1103.6,1104.2,90,54.00000000001228,165.22473402399999,-111.22473402398771
external_catalyst_continuation_full_depth,P444_catalyst_continuation_H2400_exhaustion_C5,official_catalyst_continuation,P373_2026-07-14_SBIN_106695773,2026-07-14,SBIN,General Updates,exhaustion,5,2400,900.0,-36.7664844468091,0.7409350057012543,0.7421434327155519,-0.1913992506922951,short,-1,1029.7,1028.1,97,155.20000000001323,165.3165109592,-10.116510959186769
